SpeciesID	SRR13378546	SRR13378550	SRR13378552	SRR13378554	SRR13378555	SRR13378556	SRR13378560	SRR13378562	SRR13378563	SRR13378564	SRR13378565	SRR13378566	SRR13378567	SRR13378569	SRR13378571	SRR13378573	SRR13378574	SRR13378577	SRR13378578	SRR13378579	SRR13378580	SRR13378581	SRR13378582	SRR13378583	SRR13378584	SRR13378585	SRR13378586	SRR13378588	SRR13378589	SRR13378590	SRR13378591	SRR13378592	SRR13378594	SRR13378595	SRR13378597	SRR13378599	SRR13378600	SRR13378601	SRR13378602	SRR13378603	SRR13378605	SRR13378606	SRR13378607	SRR13378608	SRR13378609	SRR13378610	SRR13378614	SRR13378616	SRR13378618	SRR13378621	SRR13378622	SRR13378623	SRR13378624	SRR13378625	SRR13378628	SRR13378630	SRR13378631	SRR13378632	SRR13378633
S183	1114	815	0	0	0	0	120	154263	434	0	692	60	0	1046	0	747	291	2012	1123	1713	244	1105	801	0	774	1724	0	0	0	15926	0	494	69	919	10049	72147	2279	5225	6994	6057	5084	2461	37690	0	22180	12280	65559	18665	1957	0	13769	3291	737	886	18885	5366	19226	5257	7697
S184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S185	93148	0	359955	258	0	0	0	0	0	44121	0	8974	0	0	0	0	0	34825	0	0	0	2484	871	260	1071	2982	2129	0	5857	2384	3585	0	1064	57007	762	4113	4070	1414	5170	21155	5377	3216	136883	6648	5508	26462	3355	4331	0	848	0	29929	0	0	22185	1340	0	31735	0
S186	894	14386	0	0	0	0	0	0	0	915	902	0	544	0	0	320	0	2076	26517	0	57	7909	382	910	385	332	0	0	1360	0	0	3774	0	0	0	0	56	0	0	2332	1115	0	54	0	9756	0	2278	3887	548	0	0	0	0	0	24246	0	0	707	478
S187	2073	92269	0	0	2076	0	3209	3916	8232	0	11871	23597	0	680	0	0	0	55949	32626	53735	109794	0	4597	9936	0	19887	48139	78011	4017	264355	0	3997	10022	100455	143747	970911	2784	38570	0	0	16909	7691	201436	0	89141	19392	77657	2208	25410	68839	0	76527	0	62752	155824	9785	2626	74585	9033
S188	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	898	0	0	0	0	0	0	2373	0	0	0	0	0	0	0	0	0	0	0	0
S189	0	0	10517	0	0	0	3490	0	0	0	0	9228	0	0	4211	0	0	0	0	4409	0	17642	1757	0	0	0	0	3089	0	0	0	0	1933	59938	0	0	30942	17311	0	0	0	0	103	1815	0	0	0	0	6994	21177	0	0	0	5267	0	0	0	9109	0
S190	0	2149	0	0	0	0	0	6111	0	0	0	1647	0	2086	0	0	1724	0	0	0	0	0	0	2499	0	0	690	0	0	0	0	0	0	0	8389	1806	0	0	0	163	0	0	0	0	25394	0	1586	0	71	0	6546	775	0	304	0	0	0	0	0
S191	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	558	0	0	0	121	0	487	0	0	0	0	0	0	0	183	0	0	570	0	3392	0	0	0	0	0	0	0	0	4240	0	0	0	0
S192	0	0	5020	0	0	0	0	2294	0	0	0	0	0	0	0	0	0	0	1394	0	0	1027	0	0	0	0	0	0	0	0	0	1717	0	1245	0	0	0	0	0	1454	54	0	98	0	352	11925	8120	0	0	0	1962	0	0	0	0	0	0	0	0
S193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14296	0	0	0	0	0	0	0	0	0	0	0	0	309	0	0	0	0	0	0	0	3321	0	2260	2507	0	0	0	321	0	0	0	0	92	0	0	18276	0	139	0	0	0	0	0
S194	0	0	25	0	0	0	4391	581	1573	1198	3346	0	568	0	0	0	0	0	0	0	13301	9610	0	0	367	0	0	0	1177	0	0	0	2101	8596	4309	443	0	2147	0	4618	0	0	240359	0	509	0	0	0	0	256	0	230	582	3079	1253	1758	1727	0	0
S195	0	0	0	0	0	0	0	0	0	0	576	0	0	0	0	0	0	0	0	6233	653	0	0	0	0	0	0	1966	779	0	0	0	0	0	4975	0	0	55355	1961	0	0	0	1855	0	0	0	0	1288	0	2292	0	0	79764	143	133	1068	0	13752	0
S196	0	0	1998	0	0	0	0	0	0	0	0	0	0	0	0	24537	0	0	0	0	0	0	0	0	0	0	0	9688	0	0	0	0	0	0	0	0	0	0	0	1002	0	0	0	0	0	0	0	0	330	0	0	0	0	0	0	0	0	0	0
S197	0	0	0	0	0	0	5409	0	0	0	0	5121	0	0	3275	0	0	7585	0	879	0	0	739	0	0	0	0	8782	516	0	0	0	1424	13102	0	0	33943	6922	0	59686	0	17822	0	0	0	0	0	0	0	13036	0	0	0	8971	284910	0	0	3656	0
S198	9434	701	0	0	0	0	0	10519	0	0	0	0	0	0	0	0	0	0	0	477	0	0	0	0	0	0	0	0	0	0	0	0	0	2974	0	2455	0	1070	0	97	0	0	1855	1141	468	0	0	0	4066	2846	0	0	102	152	4736	0	0	0	1372
S199	0	0	2368	585	0	0	654	19364	18817	0	0	746	0	0	0	0	11415	2847	0	0	1140	0	17703	0	0	961	0	1915	878	1556	622	0	1528	1845	5481	0	0	0	2852	16513	32084	11588	16486	0	194956	49421	5336	24405	974	0	0	51837	6007	305	1497	12802	0	31432	19601
S200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34692	0	0	0	0	0	0	0	0	0	0	0	3746	0	0	0	0	0	0	0
S201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44843	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0
S204	404	0	0	0	35	394	1909	0	1782	0	0	5986	0	636	0	0	4962	2359	1470	2393	3715	1693	929	0	0	266	566	0	0	143197	0	0	493	6838	199491	8049	3891	0	5023	841	1540	1179	44395	0	68693	5776	101100	84068	2758	103	19912	24399	14040	12623	75601	21811	5109	4429	95985
S205	0	0	0	0	0	0	0	1309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1823	0	4110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S206	0	0	0	0	0	0	0	1239	1796	15186	0	0	0	12287	0	1436	0	0	0	0	0	0	0	4005	0	0	2524	0	0	601	0	0	0	0	0	4032	0	0	0	0	0	0	877	0	10608	1781	0	0	0	0	0	5412	0	0	0	440	1379	0	0
S207	0	6979	0	0	0	0	1393	11670	1312	0	0	1858	0	0	8995	0	684	5426	0	1914	3160	0	3906	0	1434	486	0	2170	794	3674	0	1067	261	55684	23249	33180	17768	19580	4699	54789	1432	6251	4791	12384	10305	19361	369	6470	7188	829	0	3673	16730	13754	12569	7950	894	7862	1717
S208	2945	8320	2620	0	0	0	151	71522	1297	0	374	1812	0	0	0	435	0	2040	0	16106	4089	1170	213	0	56	0	151	7072	1281	7739	0	342	786	42336	4660	770	2994	2074	13106	5462	461	446	41685	2861	17627	29443	4996	35659	25793	0	0	14094	2363	9207	18071	3591	2326	26384	3586
S209	0	0	0	0	0	0	0	0	412	0	0	448	0	0	495	0	0	0	0	17041	292	0	154	0	0	0	0	0	0	0	0	0	41	11333	990	0	6072	2470	44	818	0	0	26909	0	0	0	0	0	2563	6662	0	0	0	433	19574	0	0	19143	0
S210	0	0	164	0	0	0	7629	0	0	0	0	14344	0	0	43826	0	0	602	0	208037	0	0	0	0	0	0	0	0	0	2925	0	0	0	29869	0	0	25676	11939	0	0	0	0	0	0	0	0	119454	0	6778	14376	0	211	0	81062	0	0	0	0	0
S211	0	0	0	0	0	0	0	0	17723	0	0	1357	0	0	0	0	0	803	0	1732	3813	57	901	0	2463	0	0	305	830	0	0	0	515	0	57925	0	0	13491	0	2693	0	423	2385	1748	0	0	0	0	3426	0	0	0	0	0	20083	0	0	0	0
S212	0	0	0	0	4579	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	931	0	0	0	0	0	0	11312	0	0	0	0	8236	1013	0	0	18433	0	0	0	0	25007	276646	6793	0	25671	0	63796	19725	7146	0	0	0	0	23239	558	0	5006	0
S213	3284	15517	0	163	0	260	0	67823	0	0	25814	297	385	0	0	0	1188	715	17114	1494	153	0	669	0	1103	0	0	2998	5503	251	0	0	859	36872	29122	10878	1600	9560	79446	67624	0	0	10924	0	73305	1244	1722	7435	429	0	1253	475	8595	0	29237	1438	853	76	13011
S214	0	15989	2683	0	0	0	3274	113821	1514	0	0	3267	0	0	910	239	0	3720	0	13073	10305	0	1898	0	243	62	0	0	118	1463	0	780	0	19226	23456	2423	3927	625	93354	3356	0	965	2935	33464	12772	20108	2612	18662	2658	6089	478	6930	4677	4120	11960	4025	3544	16253	1056
S215	0	5490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S217	16804	0	10283	577	0	3271	2035	0	14857	3635	0	2137	2296	4300	2679	2810	7778	2791	10169	35237	3686	13109	9570	9145	2713	3685	8771	7310	2560	95758	2494	44833	4360	47595	141702	97721	180672	0	138167	205894	27702	14797	388839	54373	173354	47421	101382	39649	55459	48163	6442	133934	500	44258	151149	35044	0	18473	95660
S218	0	0	0	0	0	0	0	32024	0	0	0	7841	0	0	1130	0	0	2445	0	4715	5129	0	0	0	0	0	79	0	0	0	0	0	0	1504	0	0	0	0	0	0	0	0	0	0	44614	0	0	77550	0	0	0	14023	0	1105	0	0	0	17900	0
S219	0	0	0	0	0	0	0	2676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3550	0	0	0	0	731	0	0	50	0	4976	0	0	1374	0	0	0	0	0	5432	0	0	0	10299	48
S220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	833	0	0	0	0	0	0	0	0	0	14964	0
S221	0	0	0	0	0	3601	0	0	0	0	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S222	0	0	0	0	0	2202	0	0	0	0	0	0	0	8520	0	0	0	53	0	0	0	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	783	0	0	0	0	0	0	0	109	0	0	0	0	114	0	0	0	1315	0	0	0	0	0
S223	0	0	0	0	0	0	307	0	0	0	0	0	0	0	0	0	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	0	570	0
S224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0
S225	0	0	0	0	0	5041	351	0	0	0	373	0	0	1087	0	0	0	695	0	0	1239	840	0	0	0	0	0	0	0	690	0	0	0	0	0	0	2516	0	874	0	0	0	2210	0	4161	0	0	3631	0	817	289	0	0	2184	0	204	0	685	280
S226	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S227	0	0	0	0	0	1774	0	198	0	0	0	0	0	1543	0	0	0	140	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	137	0	0	0	758	0	443	0	0	0	207	0	0	514	0	0	0	902	0
S228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1744	0	0	0
S230	0	18328	249	0	0	5301	0	28480	5111	0	0	3237	0	0	0	0	2447	34631	0	0	61927	0	739	0	1502	0	0	29703	0	0	80	23488	6579	33579	2393	0	0	0	2682	1754	0	5907	0	1830	0	0	0	3237	0	0	0	2138	0	0	1300	679	0	0	6202
S231	0	0	0	0	0	0	0	0	0	0	0	0	3458	0	0	0	0	614	0	0	0	0	0	133	0	0	0	1488	0	0	0	0	0	0	1202	0	0	0	0	0	0	0	0	3121120	0	0	0	78328	0	0	0	0	0	0	2599	0	0	69333	0
S232	0	885	0	0	0	0	0	48	0	0	32110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2925	1304	0	0	0	0	0	0	0	0	0	0	4479	0	0	0	0	22818	0	0	0	0	2402	0	0
S233	0	0	0	0	370	3339	0	0	217	0	0	0	797	1210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0
S234	0	0	0	0	0	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S235	0	0	0	0	0	0	0	0	0	0	0	0	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0
S236	0	1062	0	0	0	0	0	1084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1433	0	0	0	0
S237	0	0	0	0	0	0	0	0	0	0	0	6383	0	0	0	0	307	482	0	0	0	0	0	0	460	0	0	1357	0	0	0	0	0	6671	0	0	0	0	0	0	0	0	0	0	0	0	0	2544	0	0	0	0	0	0	409	1218	0	0	0
S238	0	0	866	0	0	444	0	951	1958	0	0	6009	0	0	4111	332	0	20140	1914	0	21834	3010	12147	694	712	599	73	7332	36	1318	1208	7013	2818	803	138	738	9717	0	0	3485	890	328	514	0	7998	305	0	21563	2842	0	0	0	0	149	0	0	957	2833	0
S239	0	0	0	0	1541	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S240	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	4347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S242	0	63708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5004	0	0	0
S243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1333	0	0	0	0	0
S244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86657	0	0	0	0	0
S245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1158	0	0	0	0	0
S246	0	0	0	0	0	0	0	0	0	2603	0	0	0	0	0	0	0	0	0	0	5976	29787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5443	0	1067	7236	0	0	0	0	0	0	0	0	0	0	0	588	0	5469	520	0	0	0	0
S247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1018	0	1109	0	0	0	0	0
S248	2907	74467	16212	0	0	26546	0	62116	0	122200	4720	11220	0	0	934	3956	4390	10820	1158	87015	40971	12902	0	3331	97556	6611	0	22105	10268	44489	0	0	0	112240	7348	2938	37377	136210	37917	92251	17003	0	276914	42951	4969	0	22252	221522	3188	72520	0	204729	35445	436809	411078	306696	112997	82489	1213
S249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8292	0	0
S250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S252	0	0	0	0	0	0	0	5093	0	75741	8806	0	6442	0	1093	7187	9871	62134	0	0	166444	26376	0	0	0	16442	0	1930	1448	4554	0	0	0	0	10569	8052	380318	0	48124	58583	1400	6258	1873	0	4017	0	0	657286	0	0	0	87234	56797	36952	2746	17522	0	90005	0
S253	0	0	0	0	0	0	0	4441	0	19899	2361	0	0	0	3434	0	1329	33142	0	0	44936	14445	0	0	0	2893	0	0	0	1277	0	0	0	0	1314	2614	218240	0	24967	15513	0	0	0	0	0	0	0	377268	0	0	0	45249	2804	16397	0	3860	0	5282	0
S254	0	0	0	0	0	0	0	0	0	12561	0	0	0	0	1282	0	6010	11392	0	0	27999	14058	0	0	0	1441	0	0	0	0	0	0	0	0	1216	1384	64741	0	21625	8121	0	0	0	0	0	0	0	75899	0	0	0	14057	4193	7041	0	2509	0	4840	0
S255	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4729	0	0	0	0	0	0	0	0	0
S256	0	0	0	0	0	0	0	0	0	0	0	0	0	1231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1428	0	0	0
S257	0	0	0	0	0	0	0	0	0	0	0	0	0	1591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S258	0	390	0	0	0	5561	133	0	718	0	0	0	1066	5236	0	135	928	0	0	0	869	2291	0	385	0	655	0	0	0	0	0	508	0	0	6285	1191	169	0	0	0	0	0	0	0	2829	0	3791	6402	0	0	0	0	0	0	0	2787	1807	0	0
S259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S260	0	0	0	0	739	0	0	0	6715	0	0	0	0	4022	715	0	0	0	0	0	0	5443	0	0	0	0	0	0	0	0	0	0	0	3370	0	0	1152	0	0	0	0	0	0	0	0	0	0	34672	0	0	0	0	0	1638	0	4070	0	0	0
S261	0	1138	0	0	0	15149	79	0	3307	0	0	0	0	0	0	85	459	0	0	0	0	5508	0	0	0	1498	0	0	0	0	0	214	0	0	459	1836	682	0	0	0	0	0	0	0	6886	0	15149	0	0	0	152	0	0	83	0	1377	3672	0	0
S262	0	0	0	0	0	0	0	0	0	0	0	0	0	1396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1338	0	0	0	0	0	0	0	0	0	0	0
S263	0	23536	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S264	0	0	0	0	1060	0	0	0	0	0	0	0	0	4067	0	0	65744	0	0	0	0	8291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28297
S265	0	0	10632	0	13420	0	0	0	0	0	0	0	0	18131	0	13312	0	0	0	0	0	0	857	0	0	0	556	0	3838	0	0	0	369	0	0	0	24805	0	1412	0	0	243	0	0	0	546	0	0	381	803	0	0	0	0	5718	0	0	0	0
S266	0	0	0	12021	106298	0	0	0	0	0	0	110514	0	0	75599	182903	0	0	0	0	0	22091	3282	0	0	5586	0	51086	15528	0	3846	0	2404	0	0	0	9000	0	43670	0	0	1576	0	438	0	2296	0	0	3411	17673	0	0	0	0	0	0	0	0	0
S267	0	0	761	2834	372	0	88003	0	0	0	0	10032	0	0	9622	221370	0	0	0	0	0	5030	3591	0	0	7482	7235	2207	14574	4898	8058	0	0	12154	0	0	8416	0	0	29541	0	5443	0	2270	17934	3495	0	0	62	2246	0	0	0	622	0	0	0	10620	0
S268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4549	0	0	0	0	520483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	976272	0	0	0	0	0	28966	0	0	0	0	0	7349	0	0	0	0	0	0	0	0	0
S270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18159	0	0	8412	0	0	0	0	0	0	0	0	0	0	0	0	3470	0	0	10040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S271	0	77798	0	0	0	0	5710	0	720	0	0	7881	1209	0	20742	32798	0	0	0	0	47968	0	0	0	63112	3259	4627	0	358	0	12265	30889	20633	1965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
