taxon	SRR13378546	SRR13378550	SRR13378552	SRR13378554	SRR13378555	SRR13378556	SRR13378560	SRR13378562	SRR13378563	SRR13378564	SRR13378565	SRR13378566	SRR13378567	SRR13378569	SRR13378571	SRR13378573	SRR13378574	SRR13378577	SRR13378578	SRR13378579	SRR13378580	SRR13378581	SRR13378582	SRR13378583	SRR13378584	SRR13378585	SRR13378586	SRR13378588	SRR13378589	SRR13378590	SRR13378591	SRR13378592	SRR13378594	SRR13378595	SRR13378597	SRR13378599	SRR13378600	SRR13378601	SRR13378602	SRR13378603	SRR13378605	SRR13378606	SRR13378607	SRR13378608	SRR13378609	SRR13378610	SRR13378614	SRR13378616	SRR13378618	SRR13378621	SRR13378622	SRR13378623	SRR13378624	SRR13378625	SRR13378628	SRR13378630	SRR13378631	SRR13378632	SRR13378633
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale 	725.0	527845.0	0	20845.0	34568.0	14447.0	139485.0	111737.0	39746.0	259712.0	133532.0	8342.0	24088.0	109236.0	1274.0	85695.0	12446.0	413488.0	452823.0	1985.0	22810.0	34644.0	6578.0	101314.0	4646.0	324473.0	265783.0	80364.0	23960.0	50167.0	40711.0	21627.0	7712.0	103651.0	32956.0	199877.0	1944.0	8928.0	6653.0	5119.0	622709.0	12743.0	23006.0	211.0	4103924.0	17251.0	61956.0	750381.0	88477.0	0	729923.0	607606.0	9814.0	6938.0	14534.0	56441.0	20841.0	25562.0	98253.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza 	0	6674.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7697.0	0	0	0	0	0	0	5088.0	0	0	0	0	0	0	316.0	0	0	0	0	0	1500.0	0	0	0	0	1942.0	0	0	0	0	0	0	20500.0	0	0	0	0	0	2535.0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis 	0	123914.0	3982.0	5211.0	84003.0	0	6652.0	0	267246.0	0	33378.0	4830.0	6851.0	0	0	7532.0	0	73674.0	56486.0	0	2894.0	5169.0	464.0	1359.0	0	29493.0	17973.0	33674.0	0	8053.0	2377.0	0	2625.0	38.0	0	16473.0	4989.0	79.0	80.0	12284.0	73162.0	391.0	21589.0	0	250654.0	55601.0	4559.0	88337.0	0	0	0	17470.0	32741.0	224.0	8544.0	75712.0	0	0	1374.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis 	0	79993.0	62.0	0	6242.0	2252.0	0	51133.0	4801.0	3125.0	11241.0	3540.0	0	1595.0	0	0	7597.0	2273.0	12227.0	56982.0	0	0	0	18085.0	0	14986.0	0	172.0	0	0	438.0	0	0	5819.0	0	4945.0	656.0	0	2791.0	144869.0	0	2308.0	8897.0	0	408.0	442.0	6071.0	12282.0	8917.0	907.0	11454.0	18151.0	0	1027.0	885.0	0	0	8281.0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis 	0	0	0	1578.0	3954.0	15979.0	2539.0	3431.0	5920.0	6236.0	0	0	0	71874.0	0	6888.0	4967.0	3100.0	217.0	427.0	0	3786.0	951.0	0	0	1713.0	27051.0	0	0	561.0	1393.0	68869.0	0	0	209.0	0	152.0	0	0	0	11918.0	0	0	0	30125.0	0	994.0	3204.0	0	0	88350.0	4177.0	0	0	0	0	0	0	2319.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans 	0	38235.0	439.0	21321.0	36370.0	55041.0	8765.0	145090.0	39822.0	9273.0	61552.0	3573.0	4494.0	199.0	0	19047.0	31374.0	32369.0	13801.0	5270.0	0	19566.0	3747.0	31321.0	1968.0	10693.0	51170.0	0	37858.0	86117.0	12303.0	29603.0	3498.0	120985.0	89003.0	299399.0	13548.0	743.0	4553.0	25955.0	45401.0	1537.0	29108.0	0	173623.0	36052.0	130869.0	623215.0	2008.0	0	507718.0	269463.0	16931.0	9220.0	1915.0	64192.0	106092.0	91670.0	143980.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_831b 	0	0	0	0	0	0	0	0	301.0	0	0	62860.0	0	872.0	1985.0	0	0	0	0	0	0	0	0	0	0	0	0	1190.0	0	0	951.0	0	1530.0	0	62.0	0	0	0	0	3135.0	0	1248.0	0	0	0	0	0	0	1824.0	0	0	0	0	1092.0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_182 	0	0	0	0	0	0	0	0	0	0	0	2682.0	0	0	0	0	0	2775.0	6931.0	0	0	0	0	0	0	0	0	7061.0	0	0	0	0	369.0	0	0	0	1051.0	1582.0	392.0	0	0	11985.0	0	0	0	1919.0	0	0	1059.0	0	0	0	0	7380.0	2470.0	3722.0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_303 	0	0	0	0	0	0	1318.0	0	2119.0	4021.0	0	1426.0	0	5509.0	0	1177.0	0	0	0	0	0	216.0	0	2389.0	0	0	4968.0	0	44.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_309 	0	560.0	0	0	0	0	0	0	0	0	0	221.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	716.0	274.0	0	1668.0	685.0	576.0	1334.0	0	0	0	0	1706.0	0	522.0	0	1358.0	0	0	0	0	572.0	840.0	85.0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_471 	0	0	7042.0	0	0	0	0	3213.0	0	0	0	0	0	587.0	0	0	0	0	35.0	0	432.0	0	738.0	0	0	0	0	0	0	887.0	0	0	0	1203.0	3067.0	47119.0	869.0	2751.0	63.0	2895.0	2336.0	0	1013.0	0	12105.0	0	4078.0	3754.0	0	0	487.0	1838.0	42202.0	296.0	526.0	0	148.0	850.0	2231.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_57_20 	771.0	26794.0	5931.0	4422.0	326.0	19669.0	5590.0	133184.0	15937.0	28465.0	34698.0	16781.0	9808.0	1065.0	2484.0	7649.0	1774.0	14610.0	7792.0	16029.0	16793.0	3441.0	3456.0	6777.0	6176.0	5467.0	8038.0	4941.0	27232.0	4570.0	2119.0	32509.0	5274.0	26250.0	15417.0	11948.0	9690.0	11237.0	4929.0	13601.0	14322.0	2406.0	16211.0	8829.0	40311.0	5358.0	6865.0	66418.0	8439.0	0	7405.0	7834.0	8513.0	8448.0	42034.0	5769.0	20931.0	21808.0	8111.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_CAG_241 	17679.0	24655.0	0	724.0	0	0	1269.0	977.0	1158.0	259.0	867.0	2197.0	0	0	0	0	1298.0	1348.0	0	7112.0	1546.0	1752.0	233.0	0	453.0	0	0	838.0	207.0	801.0	0	169.0	4589.0	35510.0	10564.0	1528.0	2512.0	5986.0	28009.0	19966.0	0	252.0	12769.0	1447.0	3087.0	3805.0	0	7388.0	8197.0	2028.0	0	1464.0	0	8210.0	2786.0	18472.0	719.0	5081.0	25.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_bartlettii 	0	5090.0	0	8228.0	0	2364.0	258.0	7688.0	6045.0	0	0	123.0	0	0	0	19631.0	1219.0	5085.0	0	4501.0	29958.0	0	0	0	0	0	1244.0	0	571.0	3142.0	564.0	0	0	18281.0	5943.0	6275.0	0	1266.0	0	0	326.0	0	4474.0	0	9179.0	6651.0	0	1510.0	0	0	0	43249.0	0	0	127.0	0	2192.0	172.0	860.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Paraclostridium|s__Paraclostridium_bifermentans 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16719.0	0	0	0	0	0	0	0	0	0	0	8758.0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum|s__Agathobaculum_butyriciproducens 	0	754.0	542.0	0	565.0	1746.0	809.0	61322.0	0	156.0	2697.0	111.0	0	3255.0	549.0	432.0	1117.0	2506.0	8293.0	8720.0	6586.0	0	12844.0	145.0	188.0	78.0	1014.0	4922.0	749.0	16098.0	0	0	0	10300.0	6330.0	26594.0	18419.0	0	1677.0	568.0	76401.0	0	1270.0	0	17873.0	9319.0	9062.0	212671.0	0	0	13791.0	252540.0	11395.0	7235.0	5947.0	0	20931.0	7700.0	15183.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_sp_CAG_528 	0	0	1393.0	337.0	0	0	0	0	0	0	0	278.0	0	0	0	0	0	0	49963.0	0	0	0	0	0	0	0	0	2523.0	0	0	0	0	0	0	0	0	0	0	4091.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii 	2833.0	161918.0	55465.0	9284.0	15789.0	17730.0	33650.0	2238637.0	104918.0	88920.0	53535.0	18976.0	38610.0	29815.0	8425.0	69920.0	40437.0	211233.0	288168.0	36646.0	95149.0	30606.0	44969.0	24355.0	27387.0	34995.0	18577.0	56562.0	38321.0	146363.0	41575.0	178968.0	9397.0	194872.0	183467.0	389248.0	87119.0	19049.0	208007.0	66083.0	794198.0	102996.0	385363.0	735.0	859031.0	130117.0	427430.0	1048125.0	89595.0	1045.0	213311.0	679834.0	6409.0	52825.0	28137.0	141725.0	115238.0	125347.0	184936.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_plautii 	0	0	0	0	0	0	0	31304.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10359.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_formicilis 	1114.0	815.0	0	0	0	0	120.0	154263.0	434.0	0	692.0	60.0	0	1046.0	0	747.0	291.0	2012.0	1123.0	1713.0	244.0	1105.0	801.0	0	774.0	1724.0	0	0	0	15926.0	0	494.0	69.0	919.0	10049.0	72147.0	2279.0	5225.0	6994.0	6057.0	5084.0	2461.0	37690.0	0	22180.0	12280.0	65559.0	18665.0	1957.0	0	13769.0	3291.0	737.0	886.0	18885.0	5366.0	19226.0	5257.0	7697.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Clostridium_leptum 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Eubacterium_siraeum 	93148.0	0	359955.0	258.0	0	0	0	0	0	44121.0	0	8974.0	0	0	0	0	0	34825.0	0	0	0	2484.0	871.0	260.0	1071.0	2982.0	2129.0	0	5857.0	2384.0	3585.0	0	1064.0	57007.0	762.0	4113.0	4070.0	1414.0	5170.0	21155.0	5377.0	3216.0	136883.0	6648.0	5508.0	26462.0	3355.0	4331.0	0	848.0	0	29929.0	0	0	22185.0	1340.0	0	31735.0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bicirculans 	894.0	14386.0	0	0	0	0	0	0	0	915.0	902.0	0	544.0	0	0	320.0	0	2076.0	26517.0	0	57.0	7909.0	382.0	910.0	385.0	332.0	0	0	1360.0	0	0	3774.0	0	0	0	0	56.0	0	0	2332.0	1115.0	0	54.0	0	9756.0	0	2278.0	3887.0	548.0	0	0	0	0	0	24246.0	0	0	707.0	478.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii 	2073.0	92269.0	0	0	2076.0	0	3209.0	3916.0	8232.0	0	11871.0	23597.0	0	680.0	0	0	0	55949.0	32626.0	53735.0	109794.0	0	4597.0	9936.0	0	19887.0	48139.0	78011.0	4017.0	264355.0	0	3997.0	10022.0	100455.0	143747.0	970911.0	2784.0	38570.0	0	0	16909.0	7691.0	201436.0	0	89141.0	19392.0	77657.0	2208.0	25410.0	68839.0	0	76527.0	0	62752.0	155824.0	9785.0	2626.0	74585.0	9033.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_callidus 	0	0	63.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	760.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	898.0	0	0	0	0	0	0	2373.0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_champanellensis 	0	0	10517.0	0	0	0	3490.0	0	0	0	0	9228.0	0	0	4211.0	0	0	0	0	4409.0	0	17642.0	1757.0	0	0	0	0	3089.0	0	0	0	0	1933.0	59938.0	0	0	30942.0	17311.0	0	0	0	0	103.0	1815.0	0	0	0	0	6994.0	21177.0	0	0	0	5267.0	0	0	0	9109.0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris 	0	2149.0	0	0	0	0	0	6111.0	0	0	0	1647.0	0	2086.0	0	0	1724.0	0	0	0	0	0	0	2499.0	0	0	690.0	0	0	0	0	0	0	0	8389.0	1806.0	0	0	0	163.0	0	0	0	0	25394.0	0	1586.0	0	71.0	0	6546.0	775.0	0	304.0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_obeum_CAG_39 	251.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	558.0	0	0	0	121.0	0	487.0	0	0	0	0	0	0	0	183.0	0	0	570.0	0	3392.0	0	0	0	0	0	0	0	0	4240.0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_330 	0	0	5020.0	0	0	0	0	2294.0	0	0	0	0	0	0	0	0	0	0	1394.0	0	0	1027.0	0	0	0	0	0	0	0	0	0	1717.0	0	1245.0	0	0	0	0	0	1454.0	54.0	0	98.0	0	352.0	11925.0	8120.0	0	0	0	1962.0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_403 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14296.0	0	0	0	0	0	0	0	0	0	0	0	0	309.0	0	0	0	0	0	0	0	3321.0	0	2260.0	2507.0	0	0	0	321.0	0	0	0	0	92.0	0	0	18276.0	0	139.0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_488 	0	0	25.0	0	0	0	4391.0	581.0	1573.0	1198.0	3346.0	0	568.0	0	0	0	0	0	0	0	13301.0	9610.0	0	0	367.0	0	0	0	1177.0	0	0	0	2101.0	8596.0	4309.0	443.0	0	2147.0	0	4618.0	0	0	240359.0	0	509.0	0	0	0	0	256.0	0	230.0	582.0	3079.0	1253.0	1758.0	1727.0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_563 	0	0	0	0	0	0	0	0	0	0	576.0	0	0	0	0	0	0	0	0	6233.0	653.0	0	0	0	0	0	0	1966.0	779.0	0	0	0	0	0	4975.0	0	0	55355.0	1961.0	0	0	0	1855.0	0	0	0	0	1288.0	0	2292.0	0	0	79764.0	143.0	133.0	1068.0	0	13752.0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_579 	0	0	1998.0	0	0	0	0	0	0	0	0	0	0	0	0	24537.0	0	0	0	0	0	0	0	0	0	0	0	9688.0	0	0	0	0	0	0	0	0	0	0	0	1002.0	0	0	0	0	0	0	0	0	330.0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_624 	0	0	0	0	0	0	5409.0	0	0	0	0	5121.0	0	0	3275.0	0	0	7585.0	0	879.0	0	0	739.0	0	0	0	0	8782.0	516.0	0	0	0	1424.0	13102.0	0	0	33943.0	6922.0	0	59686.0	0	17822.0	0	0	0	0	0	0	0	13036.0	0	0	0	8971.0	284910.0	0	0	3656.0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans 	9434.0	701.0	0	0	0	0	0	10519.0	0	0	0	0	0	0	0	0	0	0	0	477.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2974.0	0	2455.0	0	1070.0	0	97.0	0	0	1855.0	1141.0	468.0	0	0	0	4066.0	2846.0	0	0	102.0	152.0	4736.0	0	0	0	1372.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai 	0	0	2368.0	585.0	0	0	654.0	19364.0	18817.0	0	0	746.0	0	0	0	0	11415.0	2847.0	0	0	1140.0	0	17703.0	0	0	961.0	0	1915.0	878.0	1556.0	622.0	0	1528.0	1845.0	5481.0	0	0	0	2852.0	16513.0	32084.0	11588.0	16486.0	0	194956.0	49421.0	5336.0	24405.0	974.0	0	0	51837.0	6007.0	305.0	1497.0	12802.0	0	31432.0	19601.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_cateniformis 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34692.0	0	0	0	0	0	0	0	0	0	0	0	3746.0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_innocuum 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2359.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Erysipelatoclostridium_ramosum 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44843.0	0	0	0	0	0	0	0	0	600.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalitalea|s__Faecalitalea_cylindroides 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemanella|s__Holdemanella_biformis 	404.0	0	0	0	35.0	394.0	1909.0	0	1782.0	0	0	5986.0	0	636.0	0	0	4962.0	2359.0	1470.0	2393.0	3715.0	1693.0	929.0	0	0	266.0	566.0	0	0	143197.0	0	0	493.0	6838.0	199491.0	8049.0	3891.0	0	5023.0	841.0	1540.0	1179.0	44395.0	0	68693.0	5776.0	101100.0	84068.0	2758.0	103.0	19912.0	24399.0	14040.0	12623.0	75601.0	21811.0	5109.0	4429.0	95985.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis 	0	0	0	0	0	0	0	1309.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1823.0	0	4110.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis 	0	0	0	0	0	0	0	1239.0	1796.0	15186.0	0	0	0	12287.0	0	1436.0	0	0	0	0	0	0	0	4005.0	0	0	2524.0	0	0	601.0	0	0	0	0	0	4032.0	0	0	0	0	0	0	877.0	0	10608.0	1781.0	0	0	0	0	0	5412.0	0	0	0	440.0	1379.0	0	0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_110 	0	6979.0	0	0	0	0	1393.0	11670.0	1312.0	0	0	1858.0	0	0	8995.0	0	684.0	5426.0	0	1914.0	3160.0	0	3906.0	0	1434.0	486.0	0	2170.0	794.0	3674.0	0	1067.0	261.0	55684.0	23249.0	33180.0	17768.0	19580.0	4699.0	54789.0	1432.0	6251.0	4791.0	12384.0	10305.0	19361.0	369.0	6470.0	7188.0	829.0	0	3673.0	16730.0	13754.0	12569.0	7950.0	894.0	7862.0	1717.0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_170 	2945.0	8320.0	2620.0	0	0	0	151.0	71522.0	1297.0	0	374.0	1812.0	0	0	0	435.0	0	2040.0	0	16106.0	4089.0	1170.0	213.0	0	56.0	0	151.0	7072.0	1281.0	7739.0	0	342.0	786.0	42336.0	4660.0	770.0	2994.0	2074.0	13106.0	5462.0	461.0	446.0	41685.0	2861.0	17627.0	29443.0	4996.0	35659.0	25793.0	0	0	14094.0	2363.0	9207.0	18071.0	3591.0	2326.0	26384.0	3586.0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_238 	0	0	0	0	0	0	0	0	412.0	0	0	448.0	0	0	495.0	0	0	0	0	17041.0	292.0	0	154.0	0	0	0	0	0	0	0	0	0	41.0	11333.0	990.0	0	6072.0	2470.0	44.0	818.0	0	0	26909.0	0	0	0	0	0	2563.0	6662.0	0	0	0	433.0	19574.0	0	0	19143.0	0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_534 	0	0	164.0	0	0	0	7629.0	0	0	0	0	14344.0	0	0	43826.0	0	0	602.0	0	208037.0	0	0	0	0	0	0	0	0	0	2925.0	0	0	0	29869.0	0	0	25676.0	11939.0	0	0	0	0	0	0	0	0	119454.0	0	6778.0	14376.0	0	211.0	0	81062.0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_555 	0	0	0	0	0	0	0	0	17723.0	0	0	1357.0	0	0	0	0	0	803.0	0	1732.0	3813.0	57.0	901.0	0	2463.0	0	0	305.0	830.0	0	0	0	515.0	0	57925.0	0	0	13491.0	0	2693.0	0	423.0	2385.0	1748.0	0	0	0	0	3426.0	0	0	0	0	0	20083.0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_791 	0	0	0	0	4579.0	0	0	0	0	0	0	0	0	0	0	149.0	0	0	0	0	931.0	0	0	0	0	0	0	11312.0	0	0	0	0	8236.0	1013.0	0	0	18433.0	0	0	0	0	25007.0	276646.0	6793.0	0	25671.0	0	63796.0	19725.0	7146.0	0	0	0	0	23239.0	558.0	0	5006.0	0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_83 	3284.0	15517.0	0	163.0	0	260.0	0	67823.0	0	0	25814.0	297.0	385.0	0	0	0	1188.0	715.0	17114.0	1494.0	153.0	0	669.0	0	1103.0	0	0	2998.0	5503.0	251.0	0	0	859.0	36872.0	29122.0	10878.0	1600.0	9560.0	79446.0	67624.0	0	0	10924.0	0	73305.0	1244.0	1722.0	7435.0	429.0	0	1253.0	475.0	8595.0	0	29237.0	1438.0	853.0	76.0	13011.0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_95 	0	15989.0	2683.0	0	0	0	3274.0	113821.0	1514.0	0	0	3267.0	0	0	910.0	239.0	0	3720.0	0	13073.0	10305.0	0	1898.0	0	243.0	62.0	0	0	118.0	1463.0	0	780.0	0	19226.0	23456.0	2423.0	3927.0	625.0	93354.0	3356.0	0	965.0	2935.0	33464.0	12772.0	20108.0	2612.0	18662.0	2658.0	6089.0	478.0	6930.0	4677.0	4120.0	11960.0	4025.0	3544.0	16253.0	1056.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_faecium 	0	5490.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78890.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
